label, Attack, AttackCount, AddSingleStageDamage, AddOverAttackDamage, BP, Hit, SureHit, Hate, Speed, AfterCasterSpeed, AfterTargetSpeed, Attribute, BaseParameter, BeforeGuard, AfterGuard, OverAttack, OverAttackLeft, OverAttackRight, OverAttackSelf, Bump, Limit, HitArea, Penetration, RaceSlayer, Random, ReserveType, ReserveProb, ReserveCancel, TargetType, TargetParty, Trace, TraceDifficulty, Turn, BaseElement, EffectType, EffectParam, AddEffectSequence, AddEffect, AddEffectParam, DisableSelect
SOUL_E_M0300_A, 32, 1, 12, 21, 3, 92, _NOT_SPECIFIED_, 23, -3, 0, 0, _NOT_SPECIFIED_ _NOT_SPECIFIED_, Tec Vit, 1, _NOT_SPECIFIED_, 1, 1, 0, 1, 0, 0, Ground, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, None, 0, 1, Single, Target, 0, 0, 0, _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, Stun _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, 50 _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 0 0, _NOT_SPECIFIED_
SOUL_E_M0510_A, 20, 1, 11, 20, 2, 92, _NOT_SPECIFIED_, 20, 1, 0, 0, _NOT_SPECIFIED_ _NOT_SPECIFIED_, Tec Vit, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 1, 0, 0, 0, 0, 0, Air, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, None, 0, 0, Single, Target, 0, 0, 0, _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, Attack InvalidGuard _NOT_SPECIFIED_ _NOT_SPECIFIED_, -10 100 _NOT_SPECIFIED_ _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 0 0, _NOT_SPECIFIED_
SOUL_E_M0820_A, 28, 1, 11, 20, 2, 100, _NOT_SPECIFIED_, 22, 1, 0, 0, _NOT_SPECIFIED_ _NOT_SPECIFIED_, Qui Vit, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 1, 0, 0, 0, 0, 0, Air, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, Chase, 100, 1, Single, Target, 0, 0, 0, _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 0 0, _NOT_SPECIFIED_
SOUL_E_M2100_A, 34, 1, 13, 22, 4, 100, _NOT_SPECIFIED_, 24, 2, 0, 0, _NOT_SPECIFIED_ _NOT_SPECIFIED_, Tec Vit, _NOT_SPECIFIED_, 1, 1, 1, 1, 1, 0, 0, Air, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, None, 0, 1, Single, Target, 0, 0, 0, _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, B0/Up_At_01, Attack _NOT_SPECIFIED_, 20 0, _NOT_SPECIFIED_
SOUL_E_M0230_A, 30, 1, 25, 3, 1, 86, _NOT_SPECIFIED_, 38, 1, 2, 2, _NOT_SPECIFIED_ _NOT_SPECIFIED_, Tec Vit, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 1, 0, 0, 1, 0, 0, Air, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, None, 0, 1, Single, Target, 0, 0, 0, _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 0 0, _NOT_SPECIFIED_
SOUL_E_M0320_A, 39, 1, 27, 5, 3, 86, _NOT_SPECIFIED_, 44, 2, 6, 4, _NOT_SPECIFIED_ _NOT_SPECIFIED_, Tec Vit, _NOT_SPECIFIED_, 1, 1, 0, 2, 1, 0, 0, Air, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, None, 0, 1, Single, Target, 0, 0, 0, _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, Stun _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, 50 _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 0 0, _NOT_SPECIFIED_
SOUL_E_M0220_A, 34, 1, 26, 4, 2, 86, _NOT_SPECIFIED_, 42, 3, 4, 3, _NOT_SPECIFIED_ _NOT_SPECIFIED_, Tec Vit, _NOT_SPECIFIED_, 1, 1, 0, 1, 1, 0, 0, Air, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, None, 0, 1, Single, Target, 0, 0, 0, _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, HateUp _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, 100 _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 0 0, _NOT_SPECIFIED_
SOUL_E_M0710_A, 46, 1, 28, 6, 4, 86, _NOT_SPECIFIED_, 46, -2, 8, 4, _NOT_SPECIFIED_ _NOT_SPECIFIED_, Tec Vit, 1, _NOT_SPECIFIED_, 1, 2, 0, 1, 0, 0, Air, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, None, 0, 1, Single, Target, 0, 0, 0, _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, Defense _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, -20 _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 0 0, _NOT_SPECIFIED_
SOUL_E_M1010_A, 58, 1, 29, 7, 5, 86, _NOT_SPECIFIED_, 52, 1, 10, 5, _NOT_SPECIFIED_ _NOT_SPECIFIED_, Tec Vit, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 1, 0, 1, 1, 0, 0, Air, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, None, 0, 1, Single, Target, 0, 0, 0, _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, _NOT_SPECIFIED_, None _NOT_SPECIFIED_, 0 0, _NOT_SPECIFIED_
SOUL_E_M0900_A, 24, 1, 28, 6, 4, 86, _NOT_SPECIFIED_, 37, -1, 8, 4, _NOT_SPECIFIED_ _NOT_SPECIFIED_, Tec Vit, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 1, 2, 2, 1, 0, 0, Air, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, None, 0, 0, All, Target, 0, 0, 0, _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, Magic _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, -20 _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 0 0, _NOT_SPECIFIED_
SOUL_E_M0400_A, 25, 1, 14, 23, 2, 98, _NOT_SPECIFIED_, 17, -1, 0, 0, _NOT_SPECIFIED_ _NOT_SPECIFIED_, Str Vit, _NOT_SPECIFIED_, 1, 1, 0, 0, 1, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, Insect, _NOT_SPECIFIED_, None, 0, 0, Single, Target, 0, 0, 0, _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 0 0, _NOT_SPECIFIED_
SOUL_E_M2000_A, 30, 1, 15, 24, 3, 96, _NOT_SPECIFIED_, 18, 1, 0, 0, _NOT_SPECIFIED_ _NOT_SPECIFIED_, Tec Vit, _NOT_SPECIFIED_, 1, 1, 0, 0, 1, 2, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, None, 0, 0, Single, Target, 0, 0, 0, _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, Defense _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, -10 _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 0 0, _NOT_SPECIFIED_
SOUL_E_M0500_A, 38, 1, 13, 22, 4, 93, _NOT_SPECIFIED_, 19, 2, 4, 3, _NOT_SPECIFIED_ _NOT_SPECIFIED_, Qui Vit, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 1, 1, 1, 1, 2, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, Element, _NOT_SPECIFIED_, None, 0, 0, Single, Target, 0, 0, 0, _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 0 0, _NOT_SPECIFIED_
SOUL_E_M0420_A, 38, 1, 13, 22, 4, 95, _NOT_SPECIFIED_, 19, 0, 4, 3, _NOT_SPECIFIED_ _NOT_SPECIFIED_, Str Vit, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 1, 1, 0, 1, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, Spirit, _NOT_SPECIFIED_, None, 0, 0, Single, Target, 0, 0, 0, _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 0 0, _NOT_SPECIFIED_
SOUL_E_M0110_A, 49, 1, 14, 23, 5, 95, _NOT_SPECIFIED_, 22, -5, 5, 3, _NOT_SPECIFIED_ _NOT_SPECIFIED_, Str Vit, 1, _NOT_SPECIFIED_, 1, 1, 0, 1, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, None, 0, 0, Single, Target, 0, 0, 0, _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 0 0, _NOT_SPECIFIED_
SOUL_E_M0020_A, 34, 1, 12, 21, 3, 91, _NOT_SPECIFIED_, 19, 1, 6, 4, _NOT_SPECIFIED_ _NOT_SPECIFIED_, Vit Vit, _NOT_SPECIFIED_, 1, 1, 0, 1, 1, 1, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, None, 0, 0, Single, Target, 0, 0, 0, _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 0 0, _NOT_SPECIFIED_
SOUL_E_M0810_A, 33, 1, 12, 21, 3, 96, _NOT_SPECIFIED_, 18, 2, 6, 4, _NOT_SPECIFIED_ _NOT_SPECIFIED_, Vit Vit, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 1, 0, 1, 1, 1, 0, Air, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, None, 0, 0, Single, Target, 0, 0, 0, _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 0 0, _NOT_SPECIFIED_
Invoked REPL (no return value)
