BaseArts,ArtsName,ArtsText,OverAttackFirst,OverAttackLast,BloodArts,InheritArts,Inspiration,Invalid,Magic,MonsterArts,OriginalArts,Rankup,SoulArts
THG_GH000_B02_BLD02,Deadly Barrage,(Enemy/All Targets/Guaranteed Hit/LP -3/DEX) Sudden death chance 50%.,Deadly,Barrage,True,False,False,False,Flase,False,False,True,False
MAR_MA000_B06_BLD01,,,Shenlong,Firefist,True,False,False,False,Flase,False,False,True,False
MAR_MA000_B06_BLD02,Shenlong Windfist,(Enemy/Single Target/Guaranteed Hit/LP -1/STR) Own attack power +10%.,Shenlong,Windfist,True,False,False,False,Flase,False,False,True,False
MAR_MA000_B01_BLD01,Swooning Cascade,(Enemy/Single Target/Guaranteed Hit/LP -1/STR) Stun chance 100%.,Swooning,Cascade,True,False,False,False,Flase,False,False,True,False
MAR_MA000_B01_BLD02,Expiring Cascade,(Enemy/Single Target/Guaranteed Hit/LP -2/STR) Sudden death chance 75%.,Expiring,Cascade,True,False,False,False,Flase,False,False,True,False
MAR_MA000_B09_BLD01,Bloodwhistle,(Enemy/Single Target/Guaranteed Hit/LP -1/DEX) Remove enmity. Provoke enemy.,Blood,Whistle,True,False,False,False,Flase,False,False,True,False
SL_RB_A_01_IHA01,Purity Rise,(Self) Nullify status ailments for 8 turns.,Purity,Rise,False,True,False,False,Flase,False,False,True,False
SL_RB_A_02_IHA02,Harmony Rise,(Self) Expand combo range.,Harmony,Rise,False,True,False,False,Flase,False,False,True,False
SL_RB_A_03_IHA03,Power Rise,(Self) Increase tech power for 3 turns following activation.,Power,Rise,False,True,False,False,Flase,False,False,True,False
SL_RB_A_04_IHA04,Verity Rise,(Self) BP cost -1.,Verity,Rise,False,True,False,False,Flase,False,False,True,False
SL_RB_B_01_IHA05,Power Incense,(Ally/Single Target) Target attack power +20%.,Power,Incense,False,True,False,False,Flase,False,False,True,False
SL_RB_B_02_IHA06,Durability Incense,(Ally/Single Target) Target defense +20%.,Durability,Incense,False,True,False,False,Flase,False,False,True,False
SL_RB_B_03_IHA07,Agility Incense,(Ally/Single Target) Target speed +16%.,Agility,Incense,False,True,False,False,Flase,False,False,True,False
SL_RB_B_04_IHA08,Wisdom Incense,(Ally/Single Target) Target spell power +20%.,Wisdom,Incense,False,True,False,False,Flase,False,False,True,False
SL_RB_B_05_IHA09,Recovery Incense,(Ally/Single Target) Cure status ailments.,Recovery,Incense,False,True,False,False,Flase,False,False,True,False
SL_RB_C_01_IHA10,Paralysis Spores,(Enemy/Single Target/Antiair/INT) Paralysis chance 50%.,Paralysis,Spores,False,True,False,False,Flase,False,False,True,False
SL_RB_C_02_IHA11,Poison Spores,(Enemy/Single Target/Antiair/INT) Poison chance 75%.,Poison,Spores,False,True,False,False,Flase,False,False,True,False
SL_RB_C_03_IHA12,Darkness Spores,(Enemy/Single Target/Antiair/INT) Darkness chance 50%.,Darkness,Spores,False,True,False,False,Flase,False,False,True,False
SL_RB_C_04_IHA13,Stench Spores,(Enemy/Single Target/Antiair/INT) Stench chance 100%.,Stench,Spores,False,True,False,False,Flase,False,False,True,False
SL_RB_C_05_IHA14,Confusion Spores,(Enemy/Single Target/Antiair/INT) Confusion chance 50%.,Confusion,Spores,False,True,False,False,Flase,False,False,True,False
SL_RB_C_06_IHA15,Agitation Spores,(Enemy/Single Target/Antiair/INT) Provoke enemy.,Agitation,Spores,False,True,False,False,Flase,False,False,True,False
ARTS_001,,,,,False,False,False,False,Flase,False,False,True,False
ARTS_002,,,,,False,False,False,False,Flase,False,False,True,False
ARTS_003,,,,,False,False,False,False,Flase,False,False,True,False
ARTS_004,,,,,False,False,False,False,Flase,False,False,True,False
ARTS_005,,,,,False,False,False,False,Flase,False,False,True,False
ARTS_006,,,,,False,False,False,False,Flase,False,False,True,False
ARTS_007,,,,,False,False,False,False,Flase,False,False,True,False
ARTS_008,,,,,False,False,False,False,Flase,False,False,True,False
ARTS_009,,,,,False,False,False,False,Flase,False,False,True,False
ARTS_010,,,,,False,False,False,False,Flase,False,False,True,False
ARTS_011,,,,,False,False,False,False,Flase,False,False,True,False
ARTS_012,,,,,False,False,False,False,Flase,False,False,True,False
ARTS_013,,,,,False,False,False,False,Flase,False,False,True,False
ARTS_014,,,,,False,False,False,False,Flase,False,False,True,False
ARTS_015,,,,,False,False,False,False,Flase,False,False,True,False
ARTS_016,,,,,False,False,False,False,Flase,False,False,True,False
ARTS_017,,,,,False,False,False,False,Flase,False,False,True,False
ARTS_018,,,,,False,False,False,False,Flase,False,False,True,False
ARTS_019,,,,,False,False,False,False,Flase,False,False,True,False
ARTS_020,,,,,False,False,False,False,Flase,False,False,True,False
EN_ARTS_001,Shockwave,,Shock,Wave,False,False,False,False,Flase,False,False,False,False
EN_ARTS_002,Tackle,,Tac,Kle,False,False,False,False,Flase,False,False,False,False
EN_ARTS_003,Awaken,,Awa,Ken,False,False,False,False,Flase,False,False,False,False
EN_ARTS_004,Instant Aqua Sphere,,Instant,Aqua Sphere,False,False,False,False,Flase,False,False,False,False
EN_ARTS_005,Rear Heat Cannon,,Rear,Heat Cannon,False,False,False,False,Flase,False,False,False,False
EN_ARTS_006,Haphazard Fire,,Haphazard,Fire,False,False,False,False,Flase,False,False,False,False
EN_ARTS_007,Poisonous Mist,,Poisonous,Mist,False,False,False,False,Flase,False,False,False,False
EN_ARTS_008,Lightning Cyclone,,Lightning,Cyclone,False,False,False,False,Flase,False,False,False,False
EN_ARTS_009,Lightning Crash,,Lightning,Crash,False,False,False,False,Flase,False,False,False,False
EN_ARTS_010,Emerald Union,,Emerald,Union,False,False,False,False,Flase,False,False,False,False
EN_ARTS_011,,,,,False,False,False,False,Flase,False,False,False,False
EN_ARTS_012,,,,,False,False,False,False,Flase,False,False,False,False
EN_ARTS_013,,,,,False,False,False,False,Flase,False,False,False,False
EN_ARTS_014,,,,,False,False,False,False,Flase,False,False,False,False
EN_ARTS_015,,,,,False,False,False,False,Flase,False,False,False,False
EN_ARTS_016,,,,,False,False,False,False,Flase,False,False,False,False
EN_ARTS_017,,,,,False,False,False,False,Flase,False,False,False,False
EN_ARTS_018,,,,,False,False,False,False,Flase,False,False,False,False
EN_ARTS_019,,,,,False,False,False,False,Flase,False,False,False,False
EN_ARTS_020,,,,,False,False,False,False,Flase,False,False,False,False
