label, GetName(), cantlearn, description, effect, fixedrole, hp, lp, Name, PRM_INT, PRM_QUI, PRM_STR, PRM_TEC, PRM_VIT, PRM_WIL, SLV_Do, SLV_Ka, SLV_Kin, SLV_Moku, SLV_Sui, Sortindex, specialarts, type
ROLE_050, Poet, False, Btl_ROLE_050_RoleDescription, ROLE_EF_HAT_CAST_DOWN_2 _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, False, 0, 0, Btl_ROLE_050_RoleName, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 62, _NOT_SPECIFIED_, Common
ROLE_051, Contrarian, False, Btl_ROLE_051_RoleDescription, ROLE_EF_DAD_UP_010 _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, False, 0, 0, Btl_ROLE_051_RoleName, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63, _NOT_SPECIFIED_, Common
ROLE_052, Steamroller, False, Btl_ROLE_052_RoleDescription, ROLE_EF_BUM_UP_1 _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, False, 0, 0, Btl_ROLE_052_RoleName, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 64, _NOT_SPECIFIED_, Common
ROLE_053, Merciless, False, Btl_ROLE_053_RoleDescription, ROLE_EF_WEAK_DAMAGE_005 _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, False, 0, 0, Btl_ROLE_053_RoleName, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, _NOT_SPECIFIED_, Common
ROLE_054, Finisher, False, Btl_ROLE_054_RoleDescription, ROLE_EF_LASTOA_DAMAGE_005 _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, False, 0, 0, Btl_ROLE_054_RoleName, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, _NOT_SPECIFIED_, Common
ROLE_055, Condemner, False, Btl_ROLE_055_RoleDescription, ROLE_EF_RESERVECANCEL_DAMAGE_020 _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, False, 0, 0, Btl_ROLE_055_RoleName, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, _NOT_SPECIFIED_, Common
ROLE_056, Seasoned Duelist, False, Btl_ROLE_056_RoleDescription, ROLE_EF_WSW _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, False, 0, 0, Btl_ROLE_056_RoleName, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 65, _NOT_SPECIFIED_, Common
ROLE_057, Guns Blazing, False, Btl_ROLE_057_RoleDescription, ROLE_EF_WGU _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, False, 0, 0, Btl_ROLE_057_RoleName, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 66, _NOT_SPECIFIED_, Common
ROLE_058, Sword & Gun Master, False, Btl_ROLE_058_RoleDescription, ROLE_EF_SAG _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, False, 0, 0, Btl_ROLE_058_RoleName, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 67, _NOT_SPECIFIED_, Common
ROLE_059, Self-Defense, False, Btl_ROLE_059_RoleDescription, ROLE_EF_DEFBONUS_010 _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, False, 0, 0, Btl_ROLE_059_RoleName, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, _NOT_SPECIFIED_, Common
ROLE_060, Persistent, False, Btl_ROLE_060_RoleDescription, ROLE_EF_OVERDRIVE_UP_1 _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, False, 0, 0, Btl_ROLE_060_RoleName, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, _NOT_SPECIFIED_, Common
ROLE_061, Enlightened, False, Btl_ROLE_061_RoleDescription, ROLE_EF_TARGETALL_UP_010 _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, False, 0, 0, Btl_ROLE_061_RoleName, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, _NOT_SPECIFIED_, Common
ROLE_062, Playmaker, False, Btl_ROLE_062_RoleDescription, ROLE_EF_MBP_UP_1 ROLE_EF_EXTEND_OA_001 _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, False, 0, 0, Btl_ROLE_062_RoleName, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, _NOT_SPECIFIED_, Common
ROLE_063, Soloist, False, Btl_ROLE_063_RoleDescription, ROLE_EF_DKJ_UP_1 ROLE_EF_DAA_UP_003 _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, False, 0, 0, Btl_ROLE_063_RoleName, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, _NOT_SPECIFIED_, Common
ROLE_064, Live Wire, False, Btl_ROLE_064_RoleDescription, ROLE_EF_THUA_UP_003 ROLE_EF_THUD_UP_010 _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, False, 0, 0, Btl_ROLE_064_RoleName, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, _NOT_SPECIFIED_, Common
ROLE_065, Silencer, False, Btl_ROLE_065_RoleDescription, ROLE_EF_DAMAGEBYCAST_UP_010 ROLE_EF_HEAA_UP_003 _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, False, 0, 0, Btl_ROLE_065_RoleName, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, _NOT_SPECIFIED_, Common
ROLE_066, Charlatan, False, Btl_ROLE_066_RoleDescription, ROLE_EF_GUA_DOWN_020 ROLE_EF_DODGE_UP_003 _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, False, 0, 0, Btl_ROLE_066_RoleName, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49, _NOT_SPECIFIED_, Common
ROLE_067, Appeaser, False, Btl_ROLE_067_RoleDescription, ROLE_EF_OA_RATECOOP_UP _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, False, 0, 0, Btl_ROLE_067_RoleName, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 68, _NOT_SPECIFIED_, Common
UNIQUE_ROLE_Tsunanori, Kugutsu Master, True, Btl_UNIQUE_ROLE_Tsunanori_RoleDescription, ROLE_EF_PUP _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, True, 0, 0, Btl_UNIQUE_ROLE_Tsunanori_RoleName, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, Common
SUPPORT_ROLE_Tsunanori, , True, Btl_SUPPORT_ROLE_Tsunanori_RoleDescription, ROLE_EF_STAD_UP_1 _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, False, 0, 0, Btl_SUPPORT_ROLE_Tsunanori_RoleName, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, Common
SUPPORT_ROLE_Ameya_Aisling, , True, Btl_SUPPORT_ROLE_Ameya_Aisling_RoleDescription, ROLE_EF_MAGA_UP_003 _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, False, 0, 0, Btl_SUPPORT_ROLE_Ameya_Aisling_RoleName, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, Common
SUPPORT_ROLE_Siugnas_Darkking, , True, Btl_SUPPORT_ROLE_Siugnas_Darkking_RoleDescription, ROLE_EF_DTHD_UP_1 _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, False, 0, 0, Btl_SUPPORT_ROLE_Siugnas_Darkking_RoleName, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, Common
SUPPORT_ROLE_Formina_Franklyn, , True, Btl_SUPPORT_ROLE_Formina_Franklyn_RoleDescription, ROLE_EF_OA_RATETURN_UP_001 _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, False, 0, 0, Btl_SUPPORT_ROLE_Formina_Franklyn_RoleName, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, Common
SUPPORT_ROLE_Bonnie_Blair, , True, Btl_SUPPORT_ROLE_Bonnie_Blair_RoleDescription, ROLE_EF_DODGE_UP_003 _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, False, 0, 0, Btl_SUPPORT_ROLE_Bonnie_Blair_RoleName, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, Common
SUPPORT_ROLE_Diva_No5_01, , True, Btl_SUPPORT_ROLE_Diva_No5_01_RoleDescription, ROLE_EF_OVERATTACKRATE_UP_001 _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, False, 0, 0, Btl_SUPPORT_ROLE_Diva_No5_01_RoleName, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, Common
SUPPORT_ROLE_Musashi, , True, Btl_SUPPORT_ROLE_Musashi_RoleDescription, ROLE_EF_GUA_DOWN_015 _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, False, 0, 0, Btl_SUPPORT_ROLE_Musashi_RoleName, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, Common
SUPPORT_ROLE_Sukune, , True, Btl_SUPPORT_ROLE_Sukune_RoleDescription, ROLE_EF_PARD_UP_1 _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, False, 0, 0, Btl_SUPPORT_ROLE_Sukune_RoleName, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, Common
SUPPORT_ROLE_Komachi, , True, Btl_SUPPORT_ROLE_Komachi_RoleDescription, ROLE_EF_HAT_CAST_DOWN_2 _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, False, 0, 0, Btl_SUPPORT_ROLE_Komachi_RoleName, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, Common
SUPPORT_ROLE_Bou, , True, Btl_SUPPORT_ROLE_Bou_RoleDescription, ROLE_EF_ARTSSPEED_UP_1 _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, False, 0, 0, Btl_SUPPORT_ROLE_Bou_RoleName, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, Common
SUPPORT_ROLE_LoLo, , True, Btl_SUPPORT_ROLE_LoLo_RoleDescription, ROLE_EF_MAGD_UP_010 _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, False, 0, 0, Btl_SUPPORT_ROLE_LoLo_RoleName, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, Common
SUPPORT_ROLE_Shinobu_Kato, , True, Btl_SUPPORT_ROLE_Shinobu_Kato_RoleDescription, ROLE_EF_PROD_UP_1 _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, False, 0, 0, Btl_SUPPORT_ROLE_Shinobu_Kato_RoleName, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, Common
SUPPORT_ROLE_Macha_Copy, , True, Btl_SUPPORT_ROLE_Macha_Copy_RoleDescription, ROLE_EF_PARD_UP_1 _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, False, 0, 0, Btl_SUPPORT_ROLE_Macha_Copy_RoleName, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, Common
SUPPORT_ROLE_General, , True, Btl_SUPPORT_ROLE_General_RoleDescription, ROLE_EF_BOTTOMUPPARAMETER ROLE_EF_BOTTOMUPSKILLLV _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, False, 0, 0, Btl_SUPPORT_ROLE_General_RoleName, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, Common
SUPPORT_ROLE_Brave, , True, Btl_SUPPORT_ROLE_Brave_RoleDescription, ROLE_EF_ALLD_UP_2 ROLE_EF_ALLA_DOWN_1 _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, False, 0, 0, Btl_SUPPORT_ROLE_Brave_RoleName, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, Common
SUPPORT_ROLE_Philosopher, , True, Btl_SUPPORT_ROLE_Philosopher_RoleDescription, ROLE_EF_PROD_UP_1 _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, False, 0, 0, Btl_SUPPORT_ROLE_Philosopher_RoleName, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, Common
SUPPORT_ROLE_Killer, , True, Btl_SUPPORT_ROLE_Killer_RoleDescription, ROLE_EF_ZAND_UP_010 _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, False, 0, 0, Btl_SUPPORT_ROLE_Killer_RoleName, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, Common
SUPPORT_ROLE_Ilmurran, , True, Btl_SUPPORT_ROLE_Ilmurran_RoleDescription, ROLE_EF_GUA_UP_005 _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, False, 0, 0, Btl_SUPPORT_ROLE_Ilmurran_RoleName, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, Common
SUPPORT_ROLE_Champion, , True, Btl_SUPPORT_ROLE_Champion_RoleDescription, ROLE_EF_MBP_UP_2 _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, False, 0, 0, Btl_SUPPORT_ROLE_Champion_RoleName, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, Common
SUPPORT_ROLE_Beh_Cat, , True, Btl_SUPPORT_ROLE_Beh_Cat_RoleDescription, ROLE_EF_ATKHATE_UP_2 ROLE_EF_DEFBONUS_005 _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, False, 0, 0, Btl_SUPPORT_ROLE_Beh_Cat_RoleName, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, Common
SUPPORT_ROLE_Heh_Cat, , True, Btl_SUPPORT_ROLE_Heh_Cat_RoleDescription, ROLE_EF_OA_RATEWEAK_UP_003 _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, False, 0, 0, Btl_SUPPORT_ROLE_Heh_Cat_RoleName, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, Common
SUPPORT_ROLE_Eh_Cat, , True, Btl_SUPPORT_ROLE_Eh_Cat_RoleDescription, ROLE_EF_RAGEDAMAGE_UP_020 ROLE_EF_PROD_DOWN_2 _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, False, 0, 0, Btl_SUPPORT_ROLE_Eh_Cat_RoleName, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, Common
SUPPORT_ROLE_Constantine, , True, Btl_SUPPORT_ROLE_Constantine_RoleDescription, ROLE_EF_FSPE_UP_3 _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, False, 0, 0, Btl_SUPPORT_ROLE_Constantine_RoleName, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, Common
SUPPORT_ROLE_Imakoo_Werewolf, , True, Btl_SUPPORT_ROLE_Imakoo_Werewolf_RoleDescription, ROLE_EF_CNFD_UP_1 _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, False, 0, 0, Btl_SUPPORT_ROLE_Imakoo_Werewolf_RoleName, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, Common
SUPPORT_ROLE_Wednesday, , True, Btl_SUPPORT_ROLE_Wednesday_RoleDescription, ROLE_EF_WEAK_DAMAGE_005 _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, False, 0, 0, Btl_SUPPORT_ROLE_Wednesday_RoleName, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, Common
SUPPORT_ROLE_Blath, , True, Btl_SUPPORT_ROLE_Blath_RoleDescription, ROLE_EF_TOTD_UP_010 _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, False, 0, 0, Btl_SUPPORT_ROLE_Blath_RoleName, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, Common
SUPPORT_ROLE_Boudica, , True, Btl_SUPPORT_ROLE_Boudica_RoleDescription, ROLE_EF_002 _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, False, 0, 0, Btl_SUPPORT_ROLE_Boudica_RoleName, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, Common
SUPPORT_ROLE_Lita_Caryx, , True, Btl_SUPPORT_ROLE_Lita_Caryx_RoleDescription, ROLE_EF_SMED_UP_1 _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, False, 0, 0, Btl_SUPPORT_ROLE_Lita_Caryx_RoleName, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, Common
SUPPORT_ROLE_YellowWitchWillma, , True, Btl_SUPPORT_ROLE_YellowWitchWillma_RoleDescription, ROLE_EF_STOD_UP_1 _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, False, 0, 0, Btl_SUPPORT_ROLE_YellowWitchWillma_RoleName, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, Common
SUPPORT_ROLE_YellowWitchWillma_Golem, , True, Btl_SUPPORT_ROLE_YellowWitchWillma_Golem_RoleDescription, ROLE_EF_STOD_UP_1 _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, False, 0, 0, Btl_SUPPORT_ROLE_YellowWitchWillma_Golem_RoleName, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, Common
SUPPORT_ROLE_SquireAssasin, , True, Btl_SUPPORT_ROLE_SquireAssasin_RoleDescription, ROLE_EF_DRKD_UP_1 _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, False, 0, 0, Btl_SUPPORT_ROLE_SquireAssasin_RoleName, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, Common
SUPPORT_ROLE_Dolores, , True, Btl_SUPPORT_ROLE_Dolores_RoleDescription, ROLE_EF_OA_RATEINACTIVE_UP_005 _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, False, 0, 0, Btl_SUPPORT_ROLE_Dolores_RoleName, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, Common
SUPPORT_ROLE_Ivar, , True, Btl_SUPPORT_ROLE_Ivar_RoleDescription, ROLE_EF_003 _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, False, 0, 0, Btl_SUPPORT_ROLE_Ivar_RoleName, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, Common
SUPPORT_ROLE_Azure, , True, Btl_SUPPORT_ROLE_Azure_RoleDescription, ROLE_EF_BP_HP1 _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, False, 0, 0, Btl_SUPPORT_ROLE_Azure_RoleName, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, Common
SUPPORT_ROLE_Byaku, , True, Btl_SUPPORT_ROLE_Byaku_RoleDescription, ROLE_EF_POID_UP_1 _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, False, 0, 0, Btl_SUPPORT_ROLE_Byaku_RoleName, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, Common
SUPPORT_ROLE_Erytheia, , True, Btl_SUPPORT_ROLE_Erytheia_RoleDescription, ROLE_EF_PARH_UP_2 ROLE_EF_POIH_UP_2 ROLE_EF_CNFH_UP_2 ROLE_EF_DRKH_UP_2 ROLE_EF_SMEH_UP_2 ROLE_EF_PROH_UP_2, False, 0, 0, Btl_SUPPORT_ROLE_Erytheia_RoleName, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, Common
SUPPORT_ROLE_Nitram, , True, Btl_SUPPORT_ROLE_Nitram_RoleDescription, ROLE_EF_HEAD_UP_010 _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, False, 0, 0, Btl_SUPPORT_ROLE_Nitram_RoleName, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, Common
SUPPORT_ROLE_Atihana, , True, Btl_SUPPORT_ROLE_Atihana_RoleDescription, ROLE_EF_COLD_UP_010 _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, False, 0, 0, Btl_SUPPORT_ROLE_Atihana_RoleName, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, Common
SUPPORT_ROLE_Nahoj, , True, Btl_SUPPORT_ROLE_Nahoj_RoleDescription, ROLE_EF_THUD_UP_010 _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, False, 0, 0, Btl_SUPPORT_ROLE_Nahoj_RoleName, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, Common
SUPPORT_ROLE_Irbas, , True, Btl_SUPPORT_ROLE_Irbas_RoleDescription, ROLE_EF_DAD_UP_010 _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, False, 0, 0, Btl_SUPPORT_ROLE_Irbas_RoleName, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, Common
SUPPORT_ROLE_Gruman_Mole, , True, Btl_SUPPORT_ROLE_Gruman_Mole_RoleDescription, ROLE_EF_DARKNESSHIT _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, False, 0, 0, Btl_SUPPORT_ROLE_Gruman_Mole_RoleName, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, Common
