label, GetName(), Abilities, afterGuard, AT_FIRE, AT_ICE, AT_LIGHTNING, AT_SLASH, AT_STAB, AT_STRIKE, atk, attackse, beforeGuard, conception, description, disablecontinue, dodgeRate, enemy, equiptype, fixedequip, gardse, guardRate, hideMenu, hit, hitse, mechaArts, model, parryse, PRM_Do, PRM_INT, PRM_Ka, PRM_Kin, PRM_Moku, PRM_QUI, PRM_STR, PRM_Sui, PRM_TEC, PRM_VIT, PRM_WIL, role, roleeffect, rsChant, rsConfusion, rsDark, rsDeath, rsParalysis, rsPetri, rsPoison, rsRage, rsStink, rsStun, skipAchievement, slot, sortindex, specialArts, TYPEB_FIRE, TYPEB_HP, TYPEB_ICE, TYPEB_INT, TYPEB_LIGHTNING, TYPEB_QUI, TYPEB_SLASH, TYPEB_STAB, TYPEB_STR, TYPEB_STRIKE, TYPEB_TEC, TYPEB_VIT, TYPEB_VIT, keepMax, name, price, IsSwordType() [personal note: LOL wut??]
WLLSW07_C, Rune Sword +2, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 1, 0, 0, 0, 0, 0, 0, 57, SE_BATTLE_WEP_LONGSWORD_SWISH, 0, IDEA_MAGIC, WLLSW07_C_ItemExp, 0, 0, _NOT_SPECIFIED_, LongSword, 0, SE_BATTLE_WEP_LONGSWORD_GARD, 36, 0, 0, SE_BATTLE_WEP_LONGSWORD_HIT, MCH_M90X_A01a, WLLSW07, SE_BATTLE_WEP_LONGSWORD_PARRY, 0, 5, 0, 0, 0, 0, 0, 8, 0, 0, 8, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, Weapon, 130, MAG_MG_E_02_Su02, 5, 145, 10, 13, 5, 8, 15, 10, 13, 10, 8, 8, 8, 0, WLLSW07_C_ItemName, 0, True
WLLSW08_A, Triones Blade, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 0, 0, 0, 0, 0, 0, 0, 77, SE_BATTLE_WEP_LONGSWORD_SWISH, 0, IDEA_ORDER, WLLSW08_A_ItemExp, 0, 0, _NOT_SPECIFIED_, LongSword, 0, SE_BATTLE_WEP_LONGSWORD_GARD, 40, 0, 0, SE_BATTLE_WEP_LONGSWORD_HIT, MCH_M90X_B04a, WLLSW08, SE_BATTLE_WEP_LONGSWORD_PARRY, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, ROLE_WEF_SUREHIT, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, Weapon, 133, _NOT_SPECIFIED_, 5, 145, 5, 8, 5, 8, 15, 10, 13, 10, 8, 8, 8, 0, WLLSW08_A_ItemName, 0, True
WLLSW09_A, Dragonscale Blade, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 1, 0, 0, 0, 0, 0, 0, 29, SE_BATTLE_WEP_LONGSWORD_SWISH, 0, IDEA_AUTHORITY, WLLSW09_A_ItemExp, 0, 0, _NOT_SPECIFIED_, LongSword, 0, SE_BATTLE_WEP_LONGSWORD_GARD, 28, 0, 0, SE_BATTLE_WEP_LONGSWORD_HIT, MCH_M90X_B03a, WLLSW09, SE_BATTLE_WEP_LONGSWORD_PARRY, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, ROLE_WEF_OA_RATEINACTIVE_UP_010, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, Weapon, 119, _NOT_SPECIFIED_, 2, 45, 2, 4, 2, 4, 7, 5, 7, 5, 4, 4, 4, 0, WLLSW09_A_ItemName, 0, True
WLLSW09_B, Dragonscale Blade +1, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 1, 0, 0, 0, 0, 0, 0, 40, SE_BATTLE_WEP_LONGSWORD_SWISH, 0, IDEA_AUTHORITY, WLLSW09_B_ItemExp, 0, 0, _NOT_SPECIFIED_, LongSword, 0, SE_BATTLE_WEP_LONGSWORD_GARD, 28, 0, 0, SE_BATTLE_WEP_LONGSWORD_HIT, MCH_M90X_B03a, WLLSW09, SE_BATTLE_WEP_LONGSWORD_PARRY, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, ROLE_WEF_OA_RATEINACTIVE_UP_010, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, Weapon, 120, _NOT_SPECIFIED_, 3, 75, 3, 5, 3, 5, 10, 7, 8, 7, 5, 5, 5, 0, WLLSW09_B_ItemName, 0, True
WLLSW09_C, Dragonscale Blade +2, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 1, 0, 0, 0, 0, 0, 0, 63, SE_BATTLE_WEP_LONGSWORD_SWISH, 0, IDEA_AUTHORITY, WLLSW09_C_ItemExp, 0, 0, _NOT_SPECIFIED_, LongSword, 0, SE_BATTLE_WEP_LONGSWORD_GARD, 28, 0, 0, SE_BATTLE_WEP_LONGSWORD_HIT, MCH_M90X_B03a, WLLSW09, SE_BATTLE_WEP_LONGSWORD_PARRY, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, ROLE_WEF_OA_RATEINACTIVE_UP_010, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, Weapon, 121, _NOT_SPECIFIED_, 4, 135, 4, 7, 4, 7, 13, 9, 11, 9, 7, 7, 7, 0, WLLSW09_C_ItemName, 0, True
WLLSW09_D, Dragonscale Blade +3, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 1, 0, 0, 0, 0, 0, 0, 75, SE_BATTLE_WEP_LONGSWORD_SWISH, 0, IDEA_AUTHORITY, WLLSW09_D_ItemExp, 0, 0, _NOT_SPECIFIED_, LongSword, 0, SE_BATTLE_WEP_LONGSWORD_GARD, 28, 0, 0, SE_BATTLE_WEP_LONGSWORD_HIT, MCH_M90X_B03a, WLLSW09, SE_BATTLE_WEP_LONGSWORD_PARRY, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, ROLE_WEF_OA_RATEINACTIVE_UP_010, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, Weapon, 122, _NOT_SPECIFIED_, 5, 145, 5, 8, 5, 8, 15, 10, 13, 10, 8, 8, 8, 0, WLLSW09_D_ItemName, 0, True
WLLSW10_A, Levateinn, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 1, 0, 0, 0, 0, 0, 0, 70, SE_BATTLE_WEP_LONGSWORD_SWISH, 0, IDEA_FIRE, WLLSW10_A_ItemExp, 0, 0, _NOT_SPECIFIED_, LongSword, 0, SE_BATTLE_WEP_LONGSWORD_GARD, 28, 0, 0, SE_BATTLE_WEP_LONGSWORD_HIT, MCH_M90X_A04a, WLLSW10, SE_BATTLE_WEP_LONGSWORD_PARRY, 0, 7, 8, 0, 0, 0, 0, 0, 0, 0, 7, _NOT_SPECIFIED_, ROLE_EF_HEAD_UP_030, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, Weapon, 135, MAG_MG_B_05_Ka05, 10, 145, 5, 15, 5, 13, 15, 10, 8, 10, 8, 8, 8, 0, WLLSW10_A_ItemName, 0, True
WLLSW11_A, Victor's Blade, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 1, 0, 0, 0, 0, 0, 0, 78, SE_BATTLE_WEP_LONGSWORD_SWISH, 0, IDEA_DICIPLINE, WLLSW11_A_ItemExp, 0, 0, _NOT_SPECIFIED_, LongSword, 0, SE_BATTLE_WEP_LONGSWORD_GARD, 28, 0, 0, SE_BATTLE_WEP_LONGSWORD_HIT, MCH_M90X_B06a, WLLSW11, SE_BATTLE_WEP_LONGSWORD_PARRY, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, ROLE_WEF_OVERDRIVE_UP_1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, Weapon, 134, _NOT_SPECIFIED_, 5, 145, 5, 8, 5, 8, 15, 10, 13, 10, 8, 8, 8, 0, WLLSW11_A_ItemName, 0, True
WLRAP01_A, Fleuret, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 0, 0, 0, 0, 0, 0, 0, 9, SE_BATTLE_WEP_RAPIER_SWISH, 1, _NOT_SPECIFIED_, WLRAP01_A_ItemExp, 0, 0, _NOT_SPECIFIED_, Rapier, 0, SE_BATTLE_WEP_RAPIER_GARD, 30, 0, 20, SE_BATTLE_WEP_RAPIER_HIT, MCH_M90X_A01a_A, WLRAP01, SE_BATTLE_WEP_RAPIER_PARRY, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, Weapon, 201, _NOT_SPECIFIED_, 1, 10, 1, 2, 1, 2, 3, 4, 4, 3, 2, 2, 2, 0, WLRAP01_A_ItemName, 0, True
WLRAP01_B, Fleuret +1, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 0, 0, 0, 0, 0, 0, 0, 17, SE_BATTLE_WEP_RAPIER_SWISH, 1, _NOT_SPECIFIED_, WLRAP01_B_ItemExp, 0, 0, _NOT_SPECIFIED_, Rapier, 0, SE_BATTLE_WEP_RAPIER_GARD, 30, 0, 20, SE_BATTLE_WEP_RAPIER_HIT, MCH_M90X_A01a_A, WLRAP01, SE_BATTLE_WEP_RAPIER_PARRY, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, Weapon, 202, _NOT_SPECIFIED_, 2, 25, 2, 3, 2, 3, 4, 6, 5, 4, 3, 3, 3, 0, WLRAP01_B_ItemName, 0, True
WLRAP01_C, Lightweight Fleuret, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 0, 0, 0, 0, 0, 0, 0, 10, SE_BATTLE_WEP_RAPIER_SWISH, 1, IDEA_GENIUS, WLRAP01_C_ItemExp, 0, 0, _NOT_SPECIFIED_, Rapier, 0, SE_BATTLE_WEP_RAPIER_GARD, 34, 0, 20, SE_BATTLE_WEP_RAPIER_HIT, MCH_M90X_A01a_A, WLRAP01, SE_BATTLE_WEP_RAPIER_PARRY, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, ROLE_WEF_BP_TURN1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, Weapon, 222, _NOT_SPECIFIED_, 2, 45, 2, 4, 2, 4, 5, 7, 7, 5, 4, 4, 4, 0, WLRAP01_C_ItemName, 0, True
WLRAP01_GUARD_A, Fleuret Guard, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 1, 0, 0, 0, 0, 0, 0, 22, SE_BATTLE_WEP_RAPIER_SWISH, 0, IDEA_GUARD, WLRAP01_GUARD_A_ItemExp, 0, 0, _NOT_SPECIFIED_, Rapier, 0, SE_BATTLE_WEP_RAPIER_GARD, 36, 0, 20, SE_BATTLE_WEP_RAPIER_HIT, MCH_M90X_A01a_A, WLRAP01, SE_BATTLE_WEP_RAPIER_PARRY, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, Weapon, 226, _NOT_SPECIFIED_, 2, 45, 2, 4, 2, 4, 5, 7, 7, 5, 4, 4, 4, 0, WLRAP01_GUARD_A_ItemName, 0, True
WLRAP01_GUARD_B, Fleuret Guard +1, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 1, 0, 0, 0, 0, 0, 0, 30, SE_BATTLE_WEP_RAPIER_SWISH, 0, IDEA_GUARD, WLRAP01_GUARD_B_ItemExp, 0, 0, _NOT_SPECIFIED_, Rapier, 0, SE_BATTLE_WEP_RAPIER_GARD, 36, 0, 20, SE_BATTLE_WEP_RAPIER_HIT, MCH_M90X_A01a_A, WLRAP01, SE_BATTLE_WEP_RAPIER_PARRY, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, Weapon, 227, _NOT_SPECIFIED_, 3, 75, 3, 5, 3, 5, 7, 10, 8, 7, 5, 5, 5, 0, WLRAP01_GUARD_B_ItemName, 0, True
WLRAP02_A, Rapier, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 0, 0, 0, 0, 0, 0, 0, 25, SE_BATTLE_WEP_RAPIER_SWISH, 1, IDEA_FIGHT, WLRAP02_A_ItemExp, 0, 0, _NOT_SPECIFIED_, Rapier, 0, SE_BATTLE_WEP_RAPIER_GARD, 30, 0, 20, SE_BATTLE_WEP_RAPIER_HIT, MCH_M90X_A01a_A, WLRAP02, SE_BATTLE_WEP_RAPIER_PARRY, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, Weapon, 203, _NOT_SPECIFIED_, 2, 45, 2, 4, 2, 4, 5, 7, 7, 5, 4, 4, 4, 0, WLRAP02_A_ItemName, 0, True
WLRAP02_B, Rapier +1, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 0, 0, 0, 0, 0, 0, 0, 35, SE_BATTLE_WEP_RAPIER_SWISH, 1, IDEA_FIGHT, WLRAP02_B_ItemExp, 0, 0, _NOT_SPECIFIED_, Rapier, 0, SE_BATTLE_WEP_RAPIER_GARD, 30, 0, 20, SE_BATTLE_WEP_RAPIER_HIT, MCH_M90X_A01a_A, WLRAP02, SE_BATTLE_WEP_RAPIER_PARRY, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, Weapon, 204, _NOT_SPECIFIED_, 3, 75, 3, 5, 3, 5, 7, 10, 8, 7, 5, 5, 5, 0, WLRAP02_B_ItemName, 0, True
WLRAP02_C, Rapier +2, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 0, 0, 0, 0, 0, 0, 0, 44, SE_BATTLE_WEP_RAPIER_SWISH, 1, IDEA_FIGHT, WLRAP02_C_ItemExp, 0, 0, _NOT_SPECIFIED_, Rapier, 0, SE_BATTLE_WEP_RAPIER_GARD, 30, 0, 20, SE_BATTLE_WEP_RAPIER_HIT, MCH_M90X_A01a_A, WLRAP02, SE_BATTLE_WEP_RAPIER_PARRY, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, Weapon, 205, _NOT_SPECIFIED_, 4, 100, 4, 6, 4, 6, 8, 12, 10, 8, 6, 6, 6, 0, WLRAP02_C_ItemName, 0, True
WLRAP02_D, Rapier +3, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 0, 0, 0, 0, 0, 0, 0, 54, SE_BATTLE_WEP_RAPIER_SWISH, 1, IDEA_FIGHT, WLRAP02_D_ItemExp, 0, 0, _NOT_SPECIFIED_, Rapier, 0, SE_BATTLE_WEP_RAPIER_GARD, 30, 0, 20, SE_BATTLE_WEP_RAPIER_HIT, MCH_M90X_A01a_A, WLRAP02, SE_BATTLE_WEP_RAPIER_PARRY, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, Weapon, 206, _NOT_SPECIFIED_, 4, 135, 4, 7, 4, 7, 9, 13, 11, 9, 7, 7, 7, 0, WLRAP02_D_ItemName, 0, True
WLRAP03_A, Estoc, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 0, 0, 0, 0, 0, 0, 0, 22, SE_BATTLE_WEP_RAPIER_SWISH, 1, IDEA_FANTASY, WLRAP03_A_ItemExp, 0, 0, _NOT_SPECIFIED_, Rapier, 0, SE_BATTLE_WEP_RAPIER_GARD, 28, 0, 20, SE_BATTLE_WEP_RAPIER_HIT, MCH_M90X_A01a_A, WLRAP03, SE_BATTLE_WEP_RAPIER_PARRY, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, ROLE_WEF_WEAK_DAMAGE_015, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, Weapon, 207, _NOT_SPECIFIED_, 2, 45, 2, 4, 2, 4, 5, 7, 7, 5, 4, 4, 4, 0, WLRAP03_A_ItemName, 0, True
WLRAP03_B, Estoc +1, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 0, 0, 0, 0, 0, 0, 0, 31, SE_BATTLE_WEP_RAPIER_SWISH, 1, IDEA_FANTASY, WLRAP03_B_ItemExp, 0, 0, _NOT_SPECIFIED_, Rapier, 0, SE_BATTLE_WEP_RAPIER_GARD, 28, 0, 20, SE_BATTLE_WEP_RAPIER_HIT, MCH_M90X_A01a_A, WLRAP03, SE_BATTLE_WEP_RAPIER_PARRY, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, ROLE_WEF_WEAK_DAMAGE_015, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, Weapon, 208, _NOT_SPECIFIED_, 3, 75, 3, 5, 3, 5, 7, 10, 8, 7, 5, 5, 5, 0, WLRAP03_B_ItemName, 0, True
WLRAP03_C, Estoc +2, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 0, 0, 0, 0, 0, 0, 0, 39, SE_BATTLE_WEP_RAPIER_SWISH, 1, IDEA_FANTASY, WLRAP03_C_ItemExp, 0, 0, _NOT_SPECIFIED_, Rapier, 0, SE_BATTLE_WEP_RAPIER_GARD, 28, 0, 20, SE_BATTLE_WEP_RAPIER_HIT, MCH_M90X_A01a_A, WLRAP03, SE_BATTLE_WEP_RAPIER_PARRY, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, ROLE_WEF_WEAK_DAMAGE_015, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, Weapon, 209, _NOT_SPECIFIED_, 4, 100, 4, 6, 4, 6, 8, 12, 10, 8, 6, 6, 6, 0, WLRAP03_C_ItemName, 0, True
WLRAP03_D, Estoc +3, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 0, 0, 0, 0, 0, 0, 0, 47, SE_BATTLE_WEP_RAPIER_SWISH, 1, IDEA_FANTASY, WLRAP03_D_ItemExp, 0, 0, _NOT_SPECIFIED_, Rapier, 0, SE_BATTLE_WEP_RAPIER_GARD, 28, 0, 20, SE_BATTLE_WEP_RAPIER_HIT, MCH_M90X_A01a_A, WLRAP03, SE_BATTLE_WEP_RAPIER_PARRY, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, ROLE_WEF_WEAK_DAMAGE_015, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, Weapon, 210, _NOT_SPECIFIED_, 4, 135, 4, 7, 4, 7, 9, 13, 11, 9, 7, 7, 7, 0, WLRAP03_D_ItemName, 0, True
WLRAP04_A, Dress Sword, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 0, 0, 0, 0, 0, 0, 0, 23, SE_BATTLE_WEP_RAPIER_SWISH, 1, IDEA_NOSTALGY, WLRAP04_A_ItemExp, 0, 0, _NOT_SPECIFIED_, Rapier, 0, SE_BATTLE_WEP_RAPIER_GARD, 28, 0, 20, SE_BATTLE_WEP_RAPIER_HIT, MCH_M90X_A01a_A, WLRAP04, SE_BATTLE_WEP_RAPIER_PARRY, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, ROLE_WEF_OVERATTACKRATE_UP_002, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, Weapon, 211, _NOT_SPECIFIED_, 2, 45, 2, 4, 2, 4, 5, 7, 7, 5, 4, 4, 4, 0, WLRAP04_A_ItemName, 0, True
WLRAP04_B, Dress Sword +1, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 0, 0, 0, 0, 0, 0, 0, 32, SE_BATTLE_WEP_RAPIER_SWISH, 1, IDEA_NOSTALGY, WLRAP04_B_ItemExp, 0, 0, _NOT_SPECIFIED_, Rapier, 0, SE_BATTLE_WEP_RAPIER_GARD, 28, 0, 20, SE_BATTLE_WEP_RAPIER_HIT, MCH_M90X_A01a_A, WLRAP04, SE_BATTLE_WEP_RAPIER_PARRY, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, ROLE_WEF_OVERATTACKRATE_UP_002, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, Weapon, 212, _NOT_SPECIFIED_, 3, 75, 3, 5, 3, 5, 7, 10, 8, 7, 5, 5, 5, 0, WLRAP04_B_ItemName, 0, True
WLRAP04_C, Dress Sword +2, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 0, 0, 0, 0, 0, 0, 0, 40, SE_BATTLE_WEP_RAPIER_SWISH, 1, IDEA_NOSTALGY, WLRAP04_C_ItemExp, 0, 0, _NOT_SPECIFIED_, Rapier, 0, SE_BATTLE_WEP_RAPIER_GARD, 28, 0, 20, SE_BATTLE_WEP_RAPIER_HIT, MCH_M90X_A01a_A, WLRAP04, SE_BATTLE_WEP_RAPIER_PARRY, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, ROLE_WEF_OVERATTACKRATE_UP_002, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, Weapon, 213, _NOT_SPECIFIED_, 4, 100, 4, 6, 4, 6, 8, 12, 10, 8, 6, 6, 6, 0, WLRAP04_C_ItemName, 0, True
WLRAP04_D, Dress Sword +3, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 0, 0, 0, 0, 0, 0, 0, 49, SE_BATTLE_WEP_RAPIER_SWISH, 1, IDEA_NOSTALGY, WLRAP04_D_ItemExp, 0, 0, _NOT_SPECIFIED_, Rapier, 0, SE_BATTLE_WEP_RAPIER_GARD, 28, 0, 20, SE_BATTLE_WEP_RAPIER_HIT, MCH_M90X_A01a_A, WLRAP04, SE_BATTLE_WEP_RAPIER_PARRY, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, ROLE_WEF_OVERATTACKRATE_UP_002, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, Weapon, 214, _NOT_SPECIFIED_, 4, 135, 4, 7, 4, 7, 9, 13, 11, 9, 7, 7, 7, 0, WLRAP04_D_ItemName, 0, True
WLRAP05_A, Lob Omen, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 0, 0, 0, 0, 0, 0, 0, 26, SE_BATTLE_WEP_RAPIER_SWISH, 1, IDEA_WILD, WLRAP05_A_ItemExp, 0, 0, _NOT_SPECIFIED_, Rapier, 0, SE_BATTLE_WEP_RAPIER_GARD, 24, 0, 20, SE_BATTLE_WEP_RAPIER_HIT, MCH_M90X_A01a, WLRAP05, SE_BATTLE_WEP_RAPIER_PARRY, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, ROLE_WEF_ARTSSPEED_DOWN_1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, Weapon, 215, _NOT_SPECIFIED_, 2, 45, 2, 4, 2, 4, 5, 7, 7, 5, 4, 4, 4, 0, WLRAP05_A_ItemName, 0, True
WLRAP05_B, Lob Omen +1, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 0, 0, 0, 0, 0, 0, 0, 37, SE_BATTLE_WEP_RAPIER_SWISH, 1, IDEA_WILD, WLRAP05_B_ItemExp, 0, 0, _NOT_SPECIFIED_, Rapier, 0, SE_BATTLE_WEP_RAPIER_GARD, 24, 0, 20, SE_BATTLE_WEP_RAPIER_HIT, MCH_M90X_A01a, WLRAP05, SE_BATTLE_WEP_RAPIER_PARRY, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, ROLE_WEF_ARTSSPEED_DOWN_1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, Weapon, 216, _NOT_SPECIFIED_, 3, 75, 3, 5, 3, 5, 7, 10, 8, 7, 5, 5, 5, 0, WLRAP05_B_ItemName, 0, True
WLRAP05_C, Lob Omen +2, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 0, 0, 0, 0, 0, 0, 0, 47, SE_BATTLE_WEP_RAPIER_SWISH, 1, IDEA_WILD, WLRAP05_C_ItemExp, 0, 0, _NOT_SPECIFIED_, Rapier, 0, SE_BATTLE_WEP_RAPIER_GARD, 24, 0, 20, SE_BATTLE_WEP_RAPIER_HIT, MCH_M90X_A01a, WLRAP05, SE_BATTLE_WEP_RAPIER_PARRY, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, ROLE_WEF_ARTSSPEED_DOWN_1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, Weapon, 217, _NOT_SPECIFIED_, 4, 100, 4, 6, 4, 6, 8, 12, 10, 8, 6, 6, 6, 0, WLRAP05_C_ItemName, 0, True
WLRAP05_D, Lob Omen +3, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 0, 0, 0, 0, 0, 0, 0, 58, SE_BATTLE_WEP_RAPIER_SWISH, 1, IDEA_WILD, WLRAP05_D_ItemExp, 0, 0, _NOT_SPECIFIED_, Rapier, 0, SE_BATTLE_WEP_RAPIER_GARD, 24, 0, 20, SE_BATTLE_WEP_RAPIER_HIT, MCH_M90X_A01a, WLRAP05, SE_BATTLE_WEP_RAPIER_PARRY, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, ROLE_WEF_ARTSSPEED_DOWN_1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, Weapon, 218, _NOT_SPECIFIED_, 4, 135, 4, 7, 4, 7, 9, 13, 11, 9, 7, 7, 7, 0, WLRAP05_D_ItemName, 0, True
WLRAP06_A, Blazing Sword, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 0, 0, 0, 0, 0, 0, 0, 26, SE_BATTLE_WEP_RAPIER_SWISH, 1, IDEA_FIRE, WLRAP06_A_ItemExp, 0, 0, _NOT_SPECIFIED_, Rapier, 0, SE_BATTLE_WEP_RAPIER_GARD, 24, 0, 20, SE_BATTLE_WEP_RAPIER_HIT, MCH_M90X_A04a, WLRAP06, SE_BATTLE_WEP_RAPIER_PARRY, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, ROLE_EF_HEAD_UP_015, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, Weapon, 223, MAG_MG_B_01_Ka01, 5, 45, 2, 4, 2, 7, 5, 7, 4, 5, 4, 4, 4, 0, WLRAP06_A_ItemName, 0, True
