label, GetActor(), Attack, Body, BodyDrop, Cost, DefFire, DefIce, DefLightning, DefSlash, DefStab, DefStrike, Dodge, DropGroup, DropItem, DropProb, Equip, Float, GuardReduction, HP, InspirtationRank, MinHP, Name, Power, PRM_INT, PRM_QUI, PRM_STR, PRM_TEC, PRM_VIT, PRM_WIL, Race, RankBonus, RankRangeMax, RankRangeMin, RegChant, RegConfusion, RegDarkness, RegDeath, RegParalysis, RegPoison, RegRage, RegStench, RegStone, RegStun, ResultHP, Size, SLV_Do, SLV_Gfirearm, SLV_Gsword, SLV_Ka, SLV_Kin, SLV_Lfirearm, SLV_Lsword, SLV_Magic, SLV_Martial, SLV_Mecha_1, SLV_Mecha_2, SLV_Moku, SLV_Monster, SLV_Sui, Soul, SoulDrop, StartEffectParameter, StartHP, voice
E_M0501_A, M0501, 0, _NOT_SPECIFIED_, 0, 327, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 400, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, DL_M0500, SOZAI_GELATIN _NOT_SPECIFIED_, 50 0 50, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 0, 35, 333, 3, _NOT_SPECIFIED_, Btl_E_M0501_A_EnemyName, 3, 120, 70, 120, 80, 130, 120, Material, 3, _NOT_SPECIFIED_, 80, 0, 15, 45, 50, 100, 15, 0, 100, 100, 30, _NOT_SPECIFIED_, L, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, 3, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, SOUL_M0501, 36, 10, _NOT_SPECIFIED_, _NOT_SPECIFIED_
E_M0502_A, M0502, 0, _NOT_SPECIFIED_, 0, 352, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 400, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, DL_M0500, SOZAI_GELATIN _NOT_SPECIFIED_, 50 0 50, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 0, 35, 355, 3, _NOT_SPECIFIED_, Btl_E_M0502_A_EnemyName, 3, 120, 70, 120, 80, 130, 120, Material, 3, _NOT_SPECIFIED_, 140, 0, 15, 45, 75, 100, 15, 0, 100, 100, 30, _NOT_SPECIFIED_, L, 3, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, SOUL_M0502, 36, 20, _NOT_SPECIFIED_, _NOT_SPECIFIED_
E_M0510_A, M0510, 0, _NOT_SPECIFIED_, 0, 260, 400, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, SOZAI_GELATIN SOZAI_BEAST_FANG, 50 50 0, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 0, 35, 301, 3, _NOT_SPECIFIED_, Btl_E_M0510_A_EnemyName, 3, 150, 110, 80, 140, 90, 130, Material, 3, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 15, 50, 0, 75, 100, 45, 0, 100, 100, 45, _NOT_SPECIFIED_, S, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 4, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, SOUL_M0510, 36, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_
E_M0511_A, M0511, 0, _NOT_SPECIFIED_, 0, 297, _NOT_SPECIFIED_, 400, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, SOZAI_GELATIN SOZAI_BEAST_FANG, 50 50 0, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 0, 35, 333, 3, _NOT_SPECIFIED_, Btl_E_M0511_A_EnemyName, 3, 150, 110, 80, 140, 90, 130, Material, 3, _NOT_SPECIFIED_, 40, 15, 50, 0, 75, 100, 45, 0, 100, 100, 45, _NOT_SPECIFIED_, S, 4, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, SOUL_M0511, 36, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_
E_M0512_A, M0512, 0, _NOT_SPECIFIED_, 0, 322, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 400, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, SOZAI_GELATIN SOZAI_BEAST_FANG, 50 50 0, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 0, 35, 357, 3, _NOT_SPECIFIED_, Btl_E_M0512_A_EnemyName, 3, 150, 110, 80, 140, 90, 130, Material, 3, _NOT_SPECIFIED_, 120, 15, 50, 0, 75, 100, 100, 0, 100, 100, 45, _NOT_SPECIFIED_, S, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 4, _NOT_SPECIFIED_, 0, SOUL_M0512, 36, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_
E_M0520_A, M0520, 0, _NOT_SPECIFIED_, 0, 640, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, SAAC23_A SOZAI_MAGIC_STONE, 50 100 0, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 0, 80, 605, 6, _NOT_SPECIFIED_, Btl_E_M0520_A_EnemyName, 4, 70, 80, 110, 90, 110, 120, Material, 6, _NOT_SPECIFIED_, 100, 45, 0, 50, 100, 100, 100, 15, 100, 100, 75, _NOT_SPECIFIED_, S, 5, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, SOUL_M0520, 50, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_
E_M0521_A, M0521, 0, _NOT_SPECIFIED_, 0, 980, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, ITEM_009 SOZAI_ORB, 50 100 0, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 0, 95, 909, 10, _NOT_SPECIFIED_, Btl_E_M0521_A_EnemyName, 4, 70, 80, 110, 90, 110, 120, Material, 10, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 45, 0, 50, 100, 100, 100, 15, 100, 100, 90, _NOT_SPECIFIED_, S, 5, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, SOUL_M0521, 200, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_
E_M0522_A, M0522, 0, _NOT_SPECIFIED_, 0, 760, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, WHSSW09_A _NOT_SPECIFIED_, 35 0 0, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 0, 95, 707, 8, _NOT_SPECIFIED_, Btl_E_M0522_A_EnemyName, 4, 70, 80, 110, 90, 110, 120, Material, 8, _NOT_SPECIFIED_, 200, 45, 0, 50, 100, 100, 100, 15, 100, 100, 90, _NOT_SPECIFIED_, S, 5, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, SOUL_M0522, 50, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_
E_M0700_A, M0700, 0, _NOT_SPECIFIED_, 0, 100, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, SOZAI_INSECT_SHELL _NOT_SPECIFIED_, 40 0 0, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 0, 35, 101, 0, _NOT_SPECIFIED_, Btl_E_M0700_A_EnemyName, 1, 90, 120, 110, 90, _NOT_SPECIFIED_, 80, Insect, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, 15, 15, 15, 0, 15, 15, 100, 100, 15, _NOT_SPECIFIED_, M, 3, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, SOUL_M0700, 100, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_
E_M0701_A, M0701, 0, _NOT_SPECIFIED_, 0, 120, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, SOZAI_INSECT_SHELL _NOT_SPECIFIED_, 40 0 0, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 0, 35, 123, 0, _NOT_SPECIFIED_, Btl_E_M0701_A_EnemyName, 2, 90, 120, 110, 90, _NOT_SPECIFIED_, 80, Insect, 0, _NOT_SPECIFIED_, 40, 0, 15, 15, 15, 0, 15, 15, 100, 100, 15, _NOT_SPECIFIED_, M, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 3, _NOT_SPECIFIED_, 0, SOUL_M0701, 24, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_
E_M0702_A, M0702, 0, _NOT_SPECIFIED_, 0, 142, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, SOZAI_INSECT_SHELL _NOT_SPECIFIED_, 40 0 0, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 0, 35, 155, 0, _NOT_SPECIFIED_, Btl_E_M0702_A_EnemyName, 2, 90, 120, 110, 90, _NOT_SPECIFIED_, 80, Insect, 0, _NOT_SPECIFIED_, 120, 0, 15, 15, 15, 0, 15, 15, 100, 100, 15, _NOT_SPECIFIED_, M, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, 3, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, SOUL_M0702, 20, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_
E_M0703_A, M0703, 0, _NOT_SPECIFIED_, 0, 120, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, SOZAI_INSECT_SHELL _NOT_SPECIFIED_, 40 0 0, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 0, 35, 123, 0, _NOT_SPECIFIED_, Btl_E_M0703_A_EnemyName, 2, 90, 120, 110, 90, _NOT_SPECIFIED_, 80, Insect, 0, _NOT_SPECIFIED_, 20, 0, 15, 15, 15, 0, 15, 15, 100, 100, 15, _NOT_SPECIFIED_, M, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 3, _NOT_SPECIFIED_, 0, SOUL_M0703, 24, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_
E_M0710_A, M0710, 0, _NOT_SPECIFIED_, 0, 510, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, DL_FANG_RARE, SOZAI_FIBER _NOT_SPECIFIED_, 20 0 100, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 0, 35, 501, 3, _NOT_SPECIFIED_, Btl_E_M0710_A_EnemyName, 4, 120, 90, 110, 130, 110, 80, Insect, 3, _NOT_SPECIFIED_, 20, 15, 0, 45, 75, 75, 75, 0, 30, 100, 75, _NOT_SPECIFIED_, L, 4, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, SOUL_M0710, 50, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_
E_M0711_A, M0711, 0, _NOT_SPECIFIED_, 0, 550, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, DL_FANG_RARE, SOZAI_FIBER _NOT_SPECIFIED_, 20 0 100, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 0, 35, 543, 3, _NOT_SPECIFIED_, Btl_E_M0711_A_EnemyName, 4, 120, 90, 110, 130, 110, 80, Insect, 3, _NOT_SPECIFIED_, 120, 15, 0, 75, 90, 90, 75, 0, 30, 100, 90, _NOT_SPECIFIED_, L, 4, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, SOUL_M0711, 50, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_
E_M0712_A, M0712, 0, _NOT_SPECIFIED_, 0, 590, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, DL_FANG_RARE, SOZAI_FIBER WLRAP10_A, 20 35 100, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 0, 35, 585, 3, _NOT_SPECIFIED_, Btl_E_M0712_A_EnemyName, 4, 120, 90, 110, 130, 110, 80, Insect, 3, _NOT_SPECIFIED_, 180, 15, 0, 75, 90, 90, 90, 0, 30, 100, 90, _NOT_SPECIFIED_, L, 4, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, SOUL_M0712, 50, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_
E_M0720_A, M0720, 0, _NOT_SPECIFIED_, 0, 100, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, SOZAI_INSECT_SHELL _NOT_SPECIFIED_, 40 0 0, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 0, 35, 101, 0, _NOT_SPECIFIED_, Btl_E_M0720_A_EnemyName, 1, 90, 150, 120, 80, _NOT_SPECIFIED_, _NOT_SPECIFIED_, Insect, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, 15, 15, 75, 75, 15, 15, 0, 100, 50, _NOT_SPECIFIED_, M, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, 3, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, SOUL_M0720, 100, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_
E_M0721_A, M0721, 0, _NOT_SPECIFIED_, 0, 120, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, SOZAI_INSECT_SHELL _NOT_SPECIFIED_, 40 0 0, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 0, 35, 123, 0, _NOT_SPECIFIED_, Btl_E_M0721_A_EnemyName, 2, 90, 150, 120, 80, _NOT_SPECIFIED_, _NOT_SPECIFIED_, Insect, 0, _NOT_SPECIFIED_, 40, 0, 15, 15, 75, 75, 15, 15, 0, 100, 50, _NOT_SPECIFIED_, M, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, 3, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, SOUL_M0721, 24, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_
E_M0722_A, M0722, 0, _NOT_SPECIFIED_, 0, 142, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, SOZAI_INSECT_SHELL _NOT_SPECIFIED_, 40 0 0, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 0, 35, 155, 0, _NOT_SPECIFIED_, Btl_E_M0722_A_EnemyName, 2, 90, 150, 120, 80, _NOT_SPECIFIED_, _NOT_SPECIFIED_, Insect, 0, _NOT_SPECIFIED_, 120, 0, 15, 15, 90, 75, 15, 15, 0, 100, 50, _NOT_SPECIFIED_, M, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, 3, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, SOUL_M0722, 20, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_
E_M0723_A, M0723, 0, _NOT_SPECIFIED_, 0, 250, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 0 0 0, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 0, 35, 307, 0, _NOT_SPECIFIED_, Btl_E_M0723_A_EnemyName, 3, 90, 150, 120, 80, _NOT_SPECIFIED_, _NOT_SPECIFIED_, Insect, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, 15, 15, 75, 75, 15, 15, 0, 100, 50, _NOT_SPECIFIED_, M, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, 3, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, None, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_
E_M0800_A, M0800, 0, _NOT_SPECIFIED_, 0, 100, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, SOZAI_FEATHER _NOT_SPECIFIED_, 40 0 0, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 1, 35, 95, 0, _NOT_SPECIFIED_, Btl_E_M0800_A_EnemyName, 1, _NOT_SPECIFIED_, 120, 90, 120, 110, 90, Winged, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, 15, 15, 45, 0, 15, 30, 15, 100, 30, _NOT_SPECIFIED_, M, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 3, _NOT_SPECIFIED_, 0, SOUL_M0800, 100, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_
E_M0801_A, M0801, 0, _NOT_SPECIFIED_, 0, 120, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, SOZAI_FEATHER _NOT_SPECIFIED_, 40 0 0, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 1, 35, 116, 0, _NOT_SPECIFIED_, Btl_E_M0801_A_EnemyName, 2, _NOT_SPECIFIED_, 120, 90, 120, 110, 90, Winged, 0, _NOT_SPECIFIED_, 40, 0, 15, 15, 45, 0, 15, 30, 15, 100, 30, _NOT_SPECIFIED_, M, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 3, _NOT_SPECIFIED_, 0, SOUL_M0801, 24, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_
E_M0802_A, M0802, 0, _NOT_SPECIFIED_, 0, 142, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, SOZAI_FEATHER _NOT_SPECIFIED_, 40 0 0, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 1, 35, 147, 0, _NOT_SPECIFIED_, Btl_E_M0802_A_EnemyName, 2, _NOT_SPECIFIED_, 120, 90, 120, 110, 90, Winged, 0, _NOT_SPECIFIED_, 80, 0, 15, 15, 45, 0, 15, 30, 15, 100, 30, _NOT_SPECIFIED_, M, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 3, _NOT_SPECIFIED_, 0, SOUL_M0802, 20, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_
E_M0803_A, M0803, 0, _NOT_SPECIFIED_, 0, 280, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, SOZAI_FEATHER _NOT_SPECIFIED_, 40 0 0, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 1, 35, 287, 3, _NOT_SPECIFIED_, Btl_E_M0803_A_EnemyName, 3, _NOT_SPECIFIED_, 120, 90, 120, 110, 90, Winged, 3, _NOT_SPECIFIED_, 120, 0, 15, 15, 45, 0, 15, 30, 15, 100, 45, _NOT_SPECIFIED_, M, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 3, _NOT_SPECIFIED_, 0, SOUL_M0803, 20, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_
E_M0810_A, M0810, 0, _NOT_SPECIFIED_, 0, 100, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, SOZAI_ALURA _NOT_SPECIFIED_, 40 0 0, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 1, 35, 95, 0, _NOT_SPECIFIED_, Btl_E_M0810_A_EnemyName, 1, 120, 130, 90, 120, 110, 110, Winged, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, 15, 75, 45, 30, 30, 15, 50, 100, 0, _NOT_SPECIFIED_, M, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 4, _NOT_SPECIFIED_, 0, SOUL_M0810, 100, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_
E_M0811_A, M0811, 0, _NOT_SPECIFIED_, 0, 120, _NOT_SPECIFIED_, 400, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, SOZAI_ALURA _NOT_SPECIFIED_, 40 0 0, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 1, 35, 116, 0, _NOT_SPECIFIED_, Btl_E_M0811_A_EnemyName, 2, 120, 130, 90, 120, 110, 110, Winged, 0, _NOT_SPECIFIED_, 80, 0, 15, 75, 45, 30, 30, 15, 50, 100, 0, _NOT_SPECIFIED_, M, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 4, SOUL_M0811, 24, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_
E_M0812_A, M0812, 0, _NOT_SPECIFIED_, 0, 152, 400, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, SOZAI_ALURA SOZAI_ORB, 40 20 0, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 1, 35, 147, 0, _NOT_SPECIFIED_, Btl_E_M0812_A_EnemyName, 2, 120, 130, 90, 120, 110, 110, Winged, 0, _NOT_SPECIFIED_, 120, 0, 15, 75, 45, 30, 30, 15, 50, 100, 0, _NOT_SPECIFIED_, M, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 4, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, SOUL_M0812, 20, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_
